Archean/ Proterozoic,Reference,Sample #,Craton/Orogenic Belt,Detailed Location,"Lithology, mineralogy, or other notes (if available)",SiO2,TiO2,Al2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,B2O3,SrO,BaO,Total,,FeO+MgO+TiO2,Mg#,FeO/(FeO+MgO),MALI,ASI,Al2O3/TiO2,CaO/Na2O,Rb/Sr,Rb/Ba,,Na,K,Ca,Al,Si,M,ln(Dzrc-melt),"Zrc. Sat. T (Miller et al., 2003) - ºC","Zrc. Sat. T (Boehnke et al., 2013) - ºC",,S,F,B,Sn,Li,Be,Cs,Rb,Sr,Ba,Ta,Th,U,Pb,Zr,Hf,Nb,Y,Sc,V,Cr,Co,Ni,Cu,Zn,Ga,Mo,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",443,"Superior Province, Quebec",Preissac,Muscovite monzogranite,75.75300711,0.040591029,14.53158824,0.237399472,,0.131920843,0.598717672,4.322944545,4.353387817,0.030443271,,,,,100,,0.409911344,49.76407403,0.642801012,8.07761469,1.178440139,358,0.138497653,1.017647059,0.350912779,,0.139494822,0.092428616,0.010676135,0.285044885,1.26065913,0.704827133,9.81849434,691.8700863,649.4415889,,,,,,,,,,21,399,,,,,27,,8,18,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",445,"Superior Province, Quebec",Preissac,Muscovite monzogranite,76.46479934,0.030143811,14.45898111,0.334514506,,0.130623179,0.492348905,4.48137983,3.567017577,0.040191747,,,,,100,,0.495281496,41.04129609,0.71917309,7.556048502,1.243002776,479.6666667,0.109865471,1.017647059,0.350912779,,0.144607287,0.075732857,0.008779403,0.283620657,1.272504565,0.659166787,9.376661587,727.8623916,693.0783629,,,,,,,,,,9,488,,,,,42,,40,31,,,,,,,,,,,,,,,,,,,,,,:,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",14,"Superior Province, Quebec",Preissac,Muscovite monzogranite,76.67609975,0.030487515,14.09539435,0.265176542,,0.06097503,0.477637732,4.176789529,4.176789529,0.04065002,,,,,100,,0.356639087,29.07330893,0.813046955,7.875941327,1.196825764,462.3333333,0.114355231,1.017647059,0.350912779,,0.134778623,0.088679183,0.008517078,0.276488708,1.276020964,0.681656149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",15,"Superior Province, Quebec",Preissac,Muscovite monzogranite,75.7529117,0.050274032,14.5291953,0.316648981,,0.080438451,0.653562418,3.911319704,4.665430187,0.040219226,,,,,100,,0.447361464,31.16972441,0.797428866,7.923187473,1.207752785,289,0.167095116,1.017647059,0.350912779,,0.126212317,0.099053719,0.011654109,0.284997946,1.260657542,0.691858511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",16,"Superior Province, Quebec",Preissac,Muscovite monzogranite,76.12479781,0.040659526,14.24099903,0.292677027,,0.091483934,0.620057774,4.045622851,4.513207401,0.030494645,,,,,100,,0.424820487,35.78285751,0.76186041,7.938772478,1.180129207,350.25,0.153266332,1.017647059,0.350912779,,0.130546075,0.095821813,0.011056665,0.279344822,1.266846361,0.702148533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",471,"Superior Province, Quebec",Preissac,Muscovite monzogranite,76.17129934,0.020111234,14.57058914,0.389057255,,0.07038932,0.311724129,4.786473728,3.640133381,0.040222468,,,,,100,,0.479557808,24.38696548,0.84679542,8.11488298,1.209268115,724.5,0.06512605,1.017647059,0.350912779,,0.154452202,0.07728521,0.005558562,0.285809909,1.267620225,0.670316293,5.711270115,1124.309165,1211.391336,,,,,,44.31,,,4.62,6.62,472,7.22,1.36,,,1641,2.97,5822,242,,,,,,,,,,0.638,1.67,23,0.902,0.877,0.016,2.077,0.615,4.222,0.702,1.869,0.354,2.7,0.362
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",477,"Superior Province, Quebec",Preissac,Muscovite+garnet monzogranite,76.06585502,0.020080743,14.56857915,0.379433272,,0.040161486,0.311251519,4.899701327,3.684816367,0.030121115,,,,,100,,0.439675502,15.87357186,0.904285062,8.273266175,1.184879112,725.5,0.06352459,1.017647059,0.350912779,,0.158105883,0.078233893,0.005550134,0.285770482,1.265865452,0.684014127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",17,"Superior Province, Quebec",Preissac,Muscovite+garnet monzogranite,77.26631036,0.02027721,13.7986417,0.428758167,,0.070970237,0.243326525,4.481263506,3.649897878,0.040554421,,,,,100,,0.520005614,22.78436547,0.857982384,7.887834859,1.200403237,680.5,0.054298643,1.017647059,0.350912779,,0.144603534,0.077492524,0.004338918,0.270667746,1.285843075,0.663074308,10.47527388,649.0105668,600.908747,,,,,,,,,,9,481,12,1,,,14,22,88,24,,,,,,,,,,12,0.9,,0.4,0.8,,,0.4,,0.7,,,2.1,0.3
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",29,"Superior Province, Quebec",Moly Hill,Biotite monzogranite,74.16845063,0.160777023,14.68095195,1.202519086,,0.311505483,1.26611906,3.748114359,4.391222453,0.070339948,,,,,100,,1.674801592,31.59057368,0.79425335,6.873217753,1.224904882,91.3125,0.337801609,1.017647059,0.350912779,,0.12094593,0.093231899,0.022577016,0.287974734,1.23428941,0.729599432,8.158504148,826.7195476,810.836487,,,,,,134,,,788,165,350,3.96,19.5,,,142,4.5,22.81,8.68,,,,,,,,,,50.32,91.5,9.72,31.73,4.57,0.67,3.1,0.34,1.84,0.31,0.74,0.12,0.64,0.1
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",26,"Superior Province, Quebec",Moly Hill,Two-mica monzogranite,74.11489213,0.129676124,14.76312791,0.987292159,0.059850519,0.179551556,1.286786149,4.299262249,4.129685779,0.049875432,,,,,100,,1.296519838,24.48263505,0.846122018,7.142161879,1.166833453,113.8461538,0.299303944,1.017647059,0.350912779,,0.138730631,0.087679104,0.022945545,0.28958666,1.233398105,0.762372333,9.003457342,750.5397826,717.0722656,,,,,,118,,,610,121,348,4.85,12,,,61,2.72,22.5,7.6,,,,,,,,,,14.5,26.6,2.92,10.2,2.31,0.39,2.19,0.29,1.5,0.25,0.74,0.11,0.74,0.11
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",13,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,75.51844227,0.029692703,14.94532737,0.311697174,,0.009897568,0.514673525,4.424212804,4.21636388,0.029692703,,,,,100,,0.351287445,5.357353958,0.969223478,8.125903159,1.21764265,503.3333333,0.116331096,1.017647059,0.350912779,,0.142762595,0.089519403,0.009177488,0.2931606,1.256755571,0.680281588,9.285689809,733.5669749,699.2577425,,,,,,,,,,18,474,,,,,46,,33,22,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",14,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,76.67236945,0.030465842,14.1158402,0.264988036,,0.060931684,0.477298194,4.173820376,4.173820376,0.030465842,,,,,100,,0.356385563,29.07330893,0.813046955,7.870342559,1.198174159,463.3333333,0.114355231,1.017647059,0.350912779,,0.134682813,0.088616144,0.008511023,0.276889765,1.275958886,0.680218041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",15,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,75.70508047,0.050268978,14.57800354,0.316617146,,0.080430364,0.653496711,3.910926468,4.664961134,0.040215182,,,,,100,,0.447316488,31.16972441,0.797428866,7.922390892,1.21193186,290,0.167095116,1.017647059,0.350912779,,0.126199628,0.099043761,0.011652937,0.285955346,1.259861549,0.689908408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",16,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,76.03753244,0.040825521,14.28893227,0.293871897,,0.091857422,0.622589192,4.062139317,4.531632806,0.030619141,,,,,100,,0.426554839,35.78285751,0.76186041,7.971182931,1.17928686,350,0.153266332,1.017647059,0.350912779,,0.131079036,0.096213011,0.011101804,0.280285058,1.265394116,0.703456473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",17,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,75.99291519,0.029957785,14.57945548,0.350420408,,0.049929642,0.699014989,4.283963287,3.974399507,0.039943714,,,,,100,,0.430307835,20.25530213,0.875285036,7.559347806,1.22140253,486.6666667,0.163170163,1.017647059,0.350912779,,0.138236957,0.084382155,0.012464604,0.285983827,1.264651609,0.684459269,10.22395945,664.6396634,618.3705897,,,,,,,,,,22,469,,,,,18,,36,35,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",20,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,76.19286511,0.03039609,14.59012311,0.392013709,,0.02026406,0.638317886,4.214924453,3.880567465,0.04052812,,,,,100,,0.442673859,8.437444991,0.950848526,7.457174032,1.250692184,480,0.151442308,1.017647059,0.350912779,,0.136009179,0.082389967,0.011382273,0.286193078,1.267979117,0.664569949,10.16989223,669.5033073,624.4776955,,,,,,,,,,19,449,,,,,19,,36,33,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",71,"Superior Province, Quebec",Moly Hill,Muscovite monzogranite,74.6781303,0.020156041,14.81468982,0.671032081,0.020156041,0.060468122,0.675227359,4.565343189,4.484719026,0.01007802,,,,,100,,0.751656243,13.84056679,0.917336835,8.374834856,1.142571401,735,0.14790287,1.017647059,0.350912779,,0.147316657,0.095216964,0.012040431,0.290598074,1.242771348,0.73824374,9.680344001,699.8583574,657.8873986,,,,,,,,,9.5,17,469,5.6,11.7,,,31,1.43,14,57,,,,,,,,,,7.46,15.6,1.92,7.44,2.38,0.14,2.61,0.4,2.53,0.43,1.18,0.17,1,0.14
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",19,"Superior Province, Quebec",Lamotte,Biotite monzogranite,75.02759752,0.140991458,14.60268677,0.842721456,0.030212455,0.060424911,1.138002486,3.836981833,4.270027026,0.050354092,,,,,100,,1.044137825,11.33339194,0.933095107,6.969006373,1.22630213,103.5714286,0.296587927,1.017647059,0.350912779,,0.123813547,0.090658748,0.020292484,0.286439521,1.248587078,0.713158266,8.326839463,812.4322569,793.7583865,,,,,,129,,,630,150,290,7.7,16,5.8,,120,3.5,19,18,,,,,,,,,,27,52,,18,2.1,0.4,,0.3,,0.7,,0.9,0.5,0.1
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",151,"Superior Province, Quebec",Lamotte,Biotite monzogranite,75.62477041,0.070583119,14.41912289,0.598801772,0.040333211,0.050416514,1.048663483,3.801405126,4.33582017,0.010083303,,,,,100,,0.719801405,13.05043515,0.922342739,7.088561813,1.212946176,204.2857143,0.275862069,1.017647059,0.350912779,,0.122665541,0.09205563,0.01869942,0.282838817,1.258525053,0.708282385,8.796843092,771.4788847,743.9099369,,,,,,180,,,647,140,250,4.6,9.8,2.8,,75,25,16,20,,,,,,,,,,13,24,,8.3,1.4,0.3,,5,,0.7.,,0.6,0.7,0.1
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",204,"Superior Province, Quebec",Lamotte,Biotite monzogranite,75.25646597,0.081689515,14.39777707,0.900406753,0.040844758,0.122534273,0.980274184,3.747506514,4.421445016,0.051055947,,,,,100,,1.104630541,19.52343073,0.880213747,7.188677346,1.222183032,176.25,0.261580381,1.017647059,0.350912779,,0.120926315,0.093873567,0.017479925,0.282420107,1.252395839,0.706130858,8.560454314,792.0268026,768.9584703,,,,,,354,,,399,100,260,2.8,22,3,,95,3.4,11,16,,,,,,,,,,,,,,,,,,,:,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",806,"Superior Province, Quebec",Lamotte,Biotite monzogranite,74.95241456,0.040846002,14.8066759,0.836117467,0.030634502,0.051057503,0.82713155,4.084600249,4.360310765,0.010211501,,,,,100,,0.928020972,9.817122532,0.942449342,7.617779463,1.215802198,362.5,0.2025,1.017647059,0.350912779,,0.131803816,0.0925756,0.014749136,0.290440877,1.247335905,0.700782699,8.909638586,762.5533537,733.3676181,,,,,,265,,,302,77,320,9.4,15,4.9,,67,2.5,19,22,,,,,,,,,,13,28,,11,1.4,0.3,,0.3,,5,r,1,1,5
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",797,"Superior Province, Quebec",Lamotte,Biotite monzogranite,75.50633748,0.060485718,14.64762461,0.117918318,0.100809529,0.010080953,0.887123858,3.992057362,4.657400256,0.020161906,,,,,100,,0.188484988,13.22465915,0.921242106,7.76233376,1.182170577,242.1666667,0.222222222,1.017647059,0.350912779,,0.128817598,0.098883233,0.015818899,0.287321001,1.256554127,0.718321125,8.823871765,768.4792608,739.9675804,,,,,,,,,414,94,311,,,,,73,,16,13,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",768,"Superior Province, Quebec",Lamotte,Biotite monzogranite,76.19641787,0.091435701,13.81695044,0.731306804,0.04063809,0.142233313,0.690847522,3.779342326,4.480349371,0.030478567,,,,,100,,0.964975819,25.74510416,0.83717598,7.568844175,1.185181877,151.1111111,0.182795699,1.017647059,0.350912779,,0.121953608,0.09512419,0.012318964,0.271026882,1.26803824,0.703331697,8.50916102,796.7685146,774.8513452,,,,,,175,,,621,100,270,,20,,,100,,12,14,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",895,"Superior Province, Quebec",Lamotte,Two mica monzogranite,75.18074527,0.030148675,14.63215681,0.569670666,,0.080396466,0.783865544,4.240913582,4.431855189,0.050247791,,,,,100,,0.680215807,20.10117119,0.876325902,7.888903227,1.177567755,485.3333333,0.184834123,1.017647059,0.350912779,,0.136847808,0.09409459,0.013977631,0.287017591,1.251135718,0.720966669,9.530812267,712.061597,672.6602027,,,,,,,,,,54,361,4.8,14,4.6,,36,2.2,17,19,,,,,,,,,,113,20.4,,7.8,2.6,0.4,,0.4,,1,,0.1,2,0.3
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",896,"Superior Province, Quebec",Lamotte,Two mica monzogranite,76.38640099,0.020312831,14.14788679,0.274156186,,0.030469247,0.721105501,4.062566201,4.306320173,0.050782078,,,,,100,,0.324938264,16.5360077,0.899977995,7.647780873,1.185035676,696.5,0.1775,1.017647059,0.350912779,,0.131092811,0.091429303,0.012858515,0.277518376,1.271199883,0.703662932,9.530812267,713.169537,674.4399449,,,,,,,,,,54,347,,,,,36,,14,14,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",908,"Superior Province, Quebec",Lamotte,Two mica monzogranite,75.21907118,0.080233676,14.14118538,1.001673115,0.050146047,0.170496561,0.932716483,3.871274864,4.52317348,0.010029209,,,,,100,,1.252403352,23.27930385,0.854546176,7.461731861,1.168685855,176.25,0.240932642,1.017647059,0.350912779,,0.124920131,0.096033407,0.016631892,0.277386924,1.251773526,0.732138747,8.560454314,790.0859806,765.7271872,,,,,,420,,,99,39,340,,19,10,,95,,17,22,,,,,,,,,,,,,,,,,,,- .,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",8910,"Superior Province, Quebec",Lamotte,Two mica monzogranite,75.09408081,0.029910016,14.83536806,0.618985992,,0.149550081,0.687930374,3.988002167,4.546322471,0.049850027,,,,,100,,0.798446089,30.10408707,0.805409158,7.846394264,1.231472043,496,0.1725,1.017647059,0.350912779,,0.128686743,0.096524893,0.012266947,0.291003689,1.249693473,0.68674535,9.503413293,716.3303025,678.6356806,,,,,,,,,,55,383,5.6,13,5.6,,37,1.7,18,23,,,,,,,,,,10.3,173,,7.2,2.5,3,,0.5,,13,,0.1,23,0.3
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",16,"Superior Province, Quebec",Lamotte,muscovite monzogranite,76.04915003,0.030058953,14.62869026,0.504866961,0.070137556,0.130255461,0.380746733,4.558941141,3.61709396,0.030058953,,,,,100,,0.665181375,31.50332169,0.794912828,7.795288369,1.247671193,486.6666667,0.083516484,1.017647059,0.350912779,,0.147110072,0.07679605,0.00678935,0.286949593,1.265587453,0.653940273,9.782126696,697.6524811,657.5452966,,,,,,46,,,17,12,450,13,7.5,10,,28,1.8,36,45,,,,,,,,,,5.1,16,,8,2.6,0.1,,0.9,,1.5,,1.3,22,0.3
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",17,"Superior Province, Quebec",Lamotte,muscovite monzogranite,76.23365014,0.020008832,14.6064474,0.576113501,0.240105985,0.05002208,0.270119233,4.832132942,3.161395465,0.010004416,,,,,100,,0.646144413,13.40359788,0.920109827,7.723409175,1.258692319,730,0.055900621,1.017647059,0.350912779,,0.155925555,0.067120923,0.004816677,0.286513288,1.268657849,0.640131887,10.91710663,621.9859521,570.6135395,,,,,,110,,,8,9,460,11,1.6,4.6,,9,2.5,48,40,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",614,"Superior Province, Quebec",Lacorne,biotite monzogranite,75.46053538,0.080021777,14.11384086,0.87302418,0.040010888,0.090024499,0.860234099,3.99108611,4.47121677,0.020005444,,,,,100,,1.043070455,15.52798614,0.906521341,7.602068781,1.160384362,176.375,0.215538847,1.017647059,0.350912779,,0.128786257,0.094930292,0.01533941,0.276850546,1.255791902,0.731722043,8.955448122,756.591829,725.2453677,,,,,,,,,361,96,345,,,,,64,,18,26,,,,,,,,,,,39,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",616,"Superior Province, Quebec",Lacorne,biotite monzogranite,75.82622628,0.0706017,13.63621414,1.016415969,0.040343829,0.171461273,0.968251892,3.903265439,4.357133514,0.010085957,,,,,100,,1.258478941,23.11950703,0.855657414,7.292147061,1.135857296,193.1428571,0.248062016,1.017647059,0.350912779,,0.125952418,0.092508143,0.017265547,0.267481643,1.261877622,0.74954028,9.10699802,743.0695527,708.5461696,,,,,,,,,526,112,433,,,,,55,,12,13,,,,,,,,,,,53,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",621,"Superior Province, Quebec",Lacorne,biotite monzogranite,75.09907769,0.089226627,14.31591659,1.008014421,0.049570348,0.208195463,1.021149175,4.084596701,4.084596701,0.039656279,,,,,100,,1.305436511,26.91075301,0.828816173,7.148044227,1.190894884,160.4444444,0.25,1.017647059,0.350912779,,0.131803701,0.086721798,0.018208794,0.28081437,1.24977663,0.726426224,8.549983014,791.4308316,767.5559945,,,,,,,,,704.5,143.5,456.5,3.31,25.75,2.64,,96,3.78,1756,9.925,,,,,,,,,,28.78,52.71,553,15.89,26,0.45,2.32,58,1.54,57,0.71,0.12,0.76,0.13
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",634,"Superior Province, Quebec",Lacorne,biotite monzogranite,74.9786181,0.100359548,14.33134341,1.065557863,0.040143819,0.150539322,0.993559522,3.763483039,4.546287511,0.030107864,,,,,100,,1.316456733,20.11818092,0.876211109,7.316211028,1.196372987,142.8,0.264,1.017647059,0.350912779,,0.121441853,0.096524151,0.017716825,0.281116976,1.247771977,0.722409947,8.674153594,780.9264034,754.9060092,,,,,,495,,,457.5,112.5,423,3.47,30.97,4.34,,84.79,3.33,17.1,8.185,,,,,,,,,,20.81,40.18,4,13.22,2.38,0.38,2.11,0.26,1.47,0.27,0.67,0.103,0.72,0.115
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",635,"Superior Province, Quebec",Lacorne,biotite monzogranite,75.29541956,0.070407152,14.12166298,1.158417314,0.050290823,0.221279619,0.875060313,3.852277009,4.34512707,0.010058165,,,,,100,,1.450104085,25.40215249,0.839617228,7.322343767,1.194356252,200.5714286,0.227154047,1.017647059,0.350912779,,0.124307099,0.092253229,0.015603786,0.277003982,1.253044093,0.713826513,9.019986643,752.553071,720.9466514,,,,,,,,,418,96,452,,,,,60,,15,14,,,,,,,,,,,69,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",I5B-5,"Superior Province, Quebec",Lacorne,biotite monzogranite,73.96106376,0.060873304,14.30522632,2.592568835,0.040582202,0.050727753,0.973972856,3.601670458,4.372732302,0.040582202,,,,,100,,2.704169892,3.370489325,0.980808906,7.000429904,1.244519203,235,0.270422535,1.017647059,0.350912779,,0.116220408,0.092839327,0.017367562,0.280604675,1.230838139,0.705876455,8.707611958,779.2577055,753.4150992,,,,,,295,,,652,150,420,11.4,155,25,,82,25,25,22,,,,,,,,,,23.4,325,,9,25,5,,5,,0.4,,,0.8,0.1
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",30**,"Superior Province, Quebec",Lacorne,biotite monzogranite,74.00932745,0.090623666,14.70117253,0.797293322,0.050346481,0.211455221,0.946513848,4.521114017,4.631876276,0.040277185,,,,,100,,1.099372209,32.10164996,0.79037866,8.206476446,1.108434593,162.2222222,0.20935412,1.017647059,0.350912779,,0.145889449,0.098341322,0.016877922,0.288371372,1.231641329,0.782685859,8.549983014,787.2460494,760.6099522,,,,,,189,,,822,144,360,2.4,24,4,,96,3.5,15,3,,,,,,,,,,27,52,,18,3.4,0.49,,0.4,,,,,1.1,0.17
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",652,"Superior Province, Quebec",Lacorne,two mica monzogranite,76.51918094,0.030125662,13.75738555,0.515022891,0.050209436,0.050209436,0.592471348,3.896252258,4.579100592,0.010041887,,,,,100,,0.595357989,14.80593972,0.911170268,7.882881501,1.156823638,456.6666667,0.152061856,1.017647059,0.350912779,,0.125726114,0.097220819,0.010564753,0.269858485,1.273409568,0.710267057,8.955448122,758.0930576,727.705707,,,,,,86,,,78,40,430,6,18,4.5,,64,1.5,25,29,,,,,,,,,,11.6,25.35,3,11.4,3.26,0.25,3.35,0.57,4,0.73,2.13,0.35,2.53,0.35
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",672,"Superior Province, Quebec",Lacorne,two mica monzogranite,76.33288753,0.0609039,14.00789691,0.584534515,0.0406026,0.07105455,0.639490946,4.212519724,4.039958675,0.01015065,,,,,100,,0.716492964,17.81015634,0.891617244,7.612987453,1.179939086,230,0.151807229,1.017647059,0.350912779,,0.135931582,0.08577407,0.011403191,0.274772399,1.270309328,0.70051533,8.581731713,790.577174,767.3747222,,,,,,64,,,280,62,640,6,23,8,,93,,26,27,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",692,"Superior Province, Quebec",Lacorne,two mica monzogranite,74.76160744,0.029960569,13.98159904,1.599503319,,0.329566263,0.848882799,4.054663722,4.384229985,0.009986856,,,,,100,,1.959030152,26.86336548,0.829157918,7.590010908,1.148366244,466.6666667,0.209359606,1.017647059,0.350912779,,0.13083781,0.093083439,0.015136997,0.274256552,1.24416055,0.74496176,9.125347159,741.9134907,707.3046539,,,,,,255,,,114,58,630,6,24,6,,54,2,28.5,21,,,,,,,,,,13.95,29.35,3.3,11.75,3.2,0.23,3.2,0.53,3.7,0.73,2.2,0.35,2.34,0.36
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",742,"Superior Province, Quebec",Lacorne,two mica monzogranite,75.87922759,0.030270968,14.22735517,0.590139593,0.030270968,0.080722583,0.726503243,4.530554945,3.894864608,0.010090323,,,,,100,,0.701133144,19.60392341,0.879673373,7.69891631,1.155097211,470,0.160356347,1.017647059,0.350912779,,0.146194093,0.082693516,0.012954765,0.279077191,1.262759654,0.723018665,8.671679949,781.0949208,755.0908568,,,,,,110,,,226,75,620,,25,5,,85,,15,20,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",701,"Superior Province, Quebec",Lacorne,two mica monzogranite,76.50097836,0.060650881,14.23274016,0.663964809,0.050542401,0.050542401,0.616617294,4.104042972,3.699703763,0.02021696,,,,,100,,0.775158091,11.94854909,0.929262574,7.187129441,1.260414697,234.6666667,0.150246305,1.017647059,0.350912779,,0.132431203,0.078549974,0.010995316,0.27918282,1.273106646,0.655465585,9.264183604,736.9249613,703.9853723,,,,,,,,,150,63,1304,,,,,47,,26,17,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",707,"Superior Province, Quebec",Lacorne,two mica monzogranite,75.89212392,0.060017496,14.03409119,0.621029241,0.060017496,0.05001458,0.710207038,3.941148916,4.61134429,0.020005832,,,,,100,,0.731061318,12.55425908,0.92546749,7.842286168,1.160205452,233.8333333,0.180203046,1.017647059,0.350912779,,0.12717486,0.097905399,0.012664177,0.275286214,1.262974271,0.720228489,9.2023082,737.4651873,702.73543,,,,,,,,,173,67,523,,,,,50,,31,22,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",648,"Superior Province, Quebec",Lacorne,muscovite monzogranite,76.61235871,0.029926703,14.06555023,0.314153566,0.059853405,0.099755675,0.60850962,4.040104854,4.159811664,0.009975568,,,,,100,,0.443835944,36.14553927,0.758991427,7.591406898,1.203227213,470,0.150617284,1.017647059,0.350912779,,0.130368017,0.088318719,0.010850742,0.2759033,1.274960205,0.683375899,8.939943936,761.2652811,732.3550127,,,,,,270,,,68,35,450,4,18,5.2,,65,1.95,23,32,,,,,,,,,,9.35,19.2,ZA,8.93,2.62,0.19,2.9,0.51,/3:?±,0.7,2.1,0.34,2.42,0.35
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",603,"Superior Province, Quebec",Lacorne,muscovite monzogranite,75.77107659,0.040260933,14.60465358,0.434711791,,0.010065233,0.644174934,4.418637437,4.03615857,0.040260933,,,,,100,,0.485037958,3.963918403,0.977370159,7.810621073,1.199579652,362.75,0.145785877,1.017647059,0.350912779,,0.142582686,0.085693388,0.011486714,0.286478101,1.260959837,0.695524651,9.463672964,718.7861803,681.2919621,,,,,,190,,,24,16.5,438,10,11,14,,38.5,,42.5,23,,,,,,,,,,,,,,,,,,,,,,,
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",637 EC,"Superior Province, Quebec",Lacorne,muscovite monzogranite,75.57962081,0.040314506,14.7450307,0.544112798,0.020157253,0.050393133,0.614796222,4.071765143,4.293494928,0.040314506,,,,,100,,0.634820437,14.17054687,0.915235273,7.750463849,1.243681697,365.75,0.150990099,1.017647059,0.350912779,,0.131389646,0.091157005,0.010962843,0.289231673,1.257773686,0.672018717,9.45076956,721.3006977,684.925998,,,,,,208,,,23,22.5,970,9,11,19,,39,,43,21.4,,,,,,,,,,5.54,11.76,1.34,4.73,1.63,0.139,1.93,0.346,2.4,0.455,1.36,301,1.323,0.157
A,"Mulja, T. 1995. PhD Dissertation, McGill University.",EC-60,"Superior Province, Quebec",Lacorne,muscovite monzogranite,74.50129585,0.099070872,14.76155995,0.641822323,0.148606308,0.059442523,0.406190576,5.201220788,4.16097663,0.019814174,,,,,100,,0.800335719,14.17054687,0.915235273,8.956006842,1.101158428,149,0.078095238,1.017647059,0.350912779,,0.167835456,0.088343453,0.007243056,0.289555903,1.239828521,0.753942261,9.35313109,723.4521266,685.1628131,,,,,,140,,,37,16,700,1,3,1,,43,4,60,55,,,,,,,,,,,,,,,,,,,,,,,-
